/media/mike/WD_4TB/karyon_longread/concat_mrl20k_q15l15k_pepper/outputs/redundans/scaffolds.reduced.fasta /media/mike/WD_4TB/karyon_longread/data/assemblies/concat_mrl20k_q15l15k_pepper.fasta
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
102347	106326	56737	60774	3980	4038	96.75	1100830	476481	0.36	0.85	redundans_scaffold00013	832
107497	111071	63180	66753	3575	3574	92.97	1100830	476481	0.32	0.75	redundans_scaffold00013	832
111281	117927	66780	73382	6647	6603	96.27	1100830	476481	0.60	1.39	redundans_scaffold00013	832
119603	124815	73911	79162	5213	5252	91.45	1100830	476481	0.47	1.10	redundans_scaffold00013	832
125552	132199	79922	86518	6648	6597	91.05	1100830	476481	0.60	1.38	redundans_scaffold00013	832
132204	134722	87019	89627	2519	2609	93.48	1100830	476481	0.23	0.55	redundans_scaffold00013	832
135146	145583	89638	100252	10438	10615	95.12	1100830	476481	0.95	2.23	redundans_scaffold00013	832
145914	150986	101149	106257	5073	5109	97.59	1100830	476481	0.46	1.07	redundans_scaffold00013	832
151893	153017	57386	56250	1125	1137	93.12	1100830	66748	0.10	1.70	redundans_scaffold00013	1542
153242	158379	106818	111986	5138	5169	98.07	1100830	476481	0.47	1.08	redundans_scaffold00013	832
158376	163429	112269	117329	5054	5061	96.75	1100830	476481	0.46	1.06	redundans_scaffold00013	832
163589	167840	118807	123099	4252	4293	95.88	1100830	476481	0.39	0.90	redundans_scaffold00013	832
167855	178664	123240	134059	10810	10820	97.51	1100830	476481	0.98	2.27	redundans_scaffold00013	832
178672	185870	134656	141850	7199	7195	98.27	1100830	476481	0.65	1.51	redundans_scaffold00013	832
185861	192675	142962	149779	6815	6818	98.82	1100830	476481	0.62	1.43	redundans_scaffold00013	832
192668	196272	150598	154233	3605	3636	98.76	1100830	476481	0.33	0.76	redundans_scaffold00013	832
196265	206479	154830	165062	10215	10233	99.23	1100830	476481	0.93	2.15	redundans_scaffold00013	832
207220	217708	165055	175545	10489	10491	99.22	1100830	476481	0.95	2.20	redundans_scaffold00013	832
217732	229132	175513	186939	11401	11427	98.28	1100830	476481	1.04	2.40	redundans_scaffold00013	832
229925	236557	186932	193546	6633	6615	92.98	1100830	476481	0.60	1.39	redundans_scaffold00013	832
237030	238378	194952	196308	1349	1357	94.14	1100830	476481	0.12	0.28	redundans_scaffold00013	832
238835	241561	199144	201861	2727	2718	90.68	1100830	476481	0.25	0.57	redundans_scaffold00013	832
241919	244115	201839	204040	2197	2202	94.20	1100830	476481	0.20	0.46	redundans_scaffold00013	832
244130	247757	204583	208154	3628	3572	89.72	1100830	476481	0.33	0.75	redundans_scaffold00013	832
248828	256193	208808	216162	7366	7355	97.07	1100830	476481	0.67	1.54	redundans_scaffold00013	832
256973	259295	218259	220570	2323	2312	96.06	1100830	476481	0.21	0.49	redundans_scaffold00013	832
261475	263910	223453	225950	2436	2498	93.76	1100830	476481	0.22	0.52	redundans_scaffold00013	832
263902	269478	226493	232127	5577	5635	93.02	1100830	476481	0.51	1.18	redundans_scaffold00013	832
272824	274184	238062	239539	1361	1478	85.02	1100830	476481	0.12	0.31	redundans_scaffold00013	832
274264	276585	239534	241947	2322	2414	88.69	1100830	476481	0.21	0.51	redundans_scaffold00013	832
277363	279278	241964	244015	1916	2052	85.21	1100830	476481	0.17	0.43	redundans_scaffold00013	832
279269	284065	244243	249217	4797	4975	90.78	1100830	476481	0.44	1.04	redundans_scaffold00013	832
285891	292251	250392	256877	6361	6486	94.14	1100830	476481	0.58	1.36	redundans_scaffold00013	832
292336	293500	257874	259024	1165	1151	91.16	1100830	476481	0.11	0.24	redundans_scaffold00013	832
296767	298241	263254	264717	1475	1464	98.04	1100830	476481	0.13	0.31	redundans_scaffold00013	832
298239	299261	112303	111273	1023	1031	91.89	1100830	643850	0.09	0.16	redundans_scaffold00013	172
299260	300910	264716	266374	1651	1659	92.14	1100830	476481	0.15	0.35	redundans_scaffold00013	832
307133	308463	297458	298792	1331	1335	94.30	1100830	476481	0.12	0.28	redundans_scaffold00013	832
308451	309541	62747	61655	1091	1093	91.73	1100830	241079	0.10	0.45	redundans_scaffold00013	298
309540	314989	298791	304277	5450	5487	97.53	1100830	476481	0.50	1.15	redundans_scaffold00013	832
314981	316274	305426	306748	1294	1323	94.08	1100830	476481	0.12	0.28	redundans_scaffold00013	832
317897	326058	308492	316718	8162	8227	92.78	1100830	476481	0.74	1.73	redundans_scaffold00013	832
333595	335963	323182	325625	2369	2444	91.50	1100830	476481	0.22	0.51	redundans_scaffold00013	832
336091	337298	325717	326950	1208	1234	92.17	1100830	476481	0.11	0.26	redundans_scaffold00013	832
337557	341611	326956	331019	4055	4064	94.38	1100830	476481	0.37	0.85	redundans_scaffold00013	832
341730	348022	331025	337338	6293	6314	96.10	1100830	476481	0.57	1.33	redundans_scaffold00013	832
348158	350503	337336	339625	2346	2290	90.85	1100830	476481	0.21	0.48	redundans_scaffold00013	832
350762	351979	339917	341042	1218	1126	85.59	1100830	476481	0.11	0.24	redundans_scaffold00013	832
352269	354979	342345	345139	2711	2795	89.76	1100830	476481	0.25	0.59	redundans_scaffold00013	832
354972	368144	345913	359075	13173	13163	97.15	1100830	476481	1.20	2.76	redundans_scaffold00013	832
368241	369310	359192	360264	1070	1073	98.05	1100830	476481	0.10	0.23	redundans_scaffold00013	832
369555	372588	360503	363504	3034	3002	92.44	1100830	476481	0.28	0.63	redundans_scaffold00013	832
372583	375543	364307	367267	2961	2961	97.58	1100830	476481	0.27	0.62	redundans_scaffold00013	832
375797	386795	243967	254925	10999	10959	95.67	1100830	671700	1.00	1.63	redundans_scaffold00013	216
394419	398124	367262	370960	3706	3699	98.39	1100830	476481	0.34	0.78	redundans_scaffold00013	832
398122	399145	64021	65053	1024	1033	98.46	1100830	110333	0.09	0.94	redundans_scaffold00013	1060
398122	399145	42897	43922	1024	1026	99.61	1100830	358937	0.09	0.29	redundans_scaffold00013	1062
399140	403898	370966	375705	4759	4740	96.45	1100830	476481	0.43	0.99	redundans_scaffold00013	832
410469	412854	375768	378231	2386	2464	91.34	1100830	476481	0.22	0.52	redundans_scaffold00013	832
411430	412854	387290	388796	1425	1507	88.68	1100830	476481	0.13	0.32	redundans_scaffold00013	832
413678	416830	378580	381781	3153	3202	93.79	1100830	476481	0.29	0.67	redundans_scaffold00013	832
416853	418680	382549	384408	1828	1860	95.28	1100830	476481	0.17	0.39	redundans_scaffold00013	832
440488	442543	3251	1208	2056	2044	95.03	1100830	20458	0.19	9.99	redundans_scaffold00013	1512
445719	446746	141666	140650	1028	1017	92.50	1100830	802605	0.09	0.13	redundans_scaffold00013	210
449941	451232	63126	64387	1292	1262	88.59	1100830	383176	0.12	0.33	redundans_scaffold00013	400
459154	460253	22469	23557	1100	1089	88.82	1100830	362639	0.10	0.30	redundans_scaffold00013	1156
461570	463941	25598	28020	2372	2423	92.34	1100830	362639	0.22	0.67	redundans_scaffold00013	1156
470549	472359	85154	86969	1811	1816	85.64	1100830	383176	0.16	0.47	redundans_scaffold00013	400
538857	541152	105309	107508	2296	2200	81.93	1100830	383176	0.21	0.57	redundans_scaffold00013	400
549867	551342	112696	114157	1476	1462	92.12	1100830	383176	0.13	0.38	redundans_scaffold00013	400
552361	553608	114961	116198	1248	1238	94.56	1100830	383176	0.11	0.32	redundans_scaffold00013	400
559098	560257	129387	130536	1160	1150	91.70	1100830	142926	0.11	0.80	redundans_scaffold00013	878
580314	582314	129835	131818	2001	1984	86.55	1100830	383176	0.18	0.52	redundans_scaffold00013	400
587210	592509	203662	208970	5300	5309	91.28	1100830	208970	0.48	2.54	redundans_scaffold00013	678
600484	602174	142269	143962	1691	1694	88.59	1100830	383176	0.15	0.44	redundans_scaffold00013	400
616884	618369	40026	41533	1486	1508	91.99	1100830	66729	0.13	2.26	redundans_scaffold00013	1342
639571	641014	203183	204619	1444	1437	88.71	1100830	383176	0.13	0.38	redundans_scaffold00013	400
641017	643214	204947	207117	2198	2171	90.41	1100830	383176	0.20	0.57	redundans_scaffold00013	400
649840	651815	212396	214405	1976	2010	83.82	1100830	383176	0.18	0.52	redundans_scaffold00013	400
660956	662647	1114326	1116024	1692	1699	93.64	1100830	1263523	0.15	0.13	redundans_scaffold00013	0
662649	672031	681714	691025	9383	9312	95.92	1100830	744751	0.85	1.25	redundans_scaffold00013	12
707031	708348	237814	239186	1318	1373	86.09	1100830	383176	0.12	0.36	redundans_scaffold00013	400
710070	711296	240861	242150	1227	1290	81.88	1100830	383176	0.11	0.34	redundans_scaffold00013	400
720400	721535	518118	516962	1136	1157	94.59	1100830	643475	0.10	0.18	redundans_scaffold00013	672
741718	742737	266293	267318	1020	1026	89.57	1100830	383176	0.09	0.27	redundans_scaffold00013	400
773577	774962	277573	276152	1386	1422	90.79	1100830	283428	0.13	0.50	redundans_scaffold00013	586
776384	777627	273835	272533	1244	1303	84.82	1100830	283428	0.11	0.46	redundans_scaffold00013	586
777986	781424	272356	268903	3439	3454	93.49	1100830	283428	0.31	1.22	redundans_scaffold00013	586
782113	799365	22158	39404	17253	17247	99.50	1100830	56978	1.57	30.27	redundans_scaffold00013	1776
800630	807669	267093	260144	7040	6950	93.85	1100830	283428	0.64	2.45	redundans_scaffold00013	586
808167	810009	259810	257961	1843	1850	88.90	1100830	283428	0.17	0.65	redundans_scaffold00013	586
810348	811791	257597	256126	1444	1472	91.51	1100830	283428	0.13	0.52	redundans_scaffold00013	586
812601	813793	255026	253824	1193	1203	94.74	1100830	283428	0.11	0.42	redundans_scaffold00013	586
819264	824086	246368	241469	4823	4900	88.12	1100830	283428	0.44	1.73	redundans_scaffold00013	586
826377	830382	238566	234572	4006	3995	94.02	1100830	283428	0.36	1.41	redundans_scaffold00013	586
831612	834222	233439	230856	2611	2584	94.32	1100830	283428	0.24	0.91	redundans_scaffold00013	586
835231	836934	217636	215947	1704	1690	88.27	1100830	283428	0.15	0.60	redundans_scaffold00013	586
835231	836934	229959	228270	1704	1690	88.17	1100830	283428	0.15	0.60	redundans_scaffold00013	586
841886	843317	211231	209809	1432	1423	92.81	1100830	283428	0.13	0.50	redundans_scaffold00013	586
841886	843317	223519	222099	1432	1421	92.14	1100830	283428	0.13	0.50	redundans_scaffold00013	586
844966	850953	207180	201288	5988	5893	90.99	1100830	283428	0.54	2.08	redundans_scaffold00013	586
851967	853319	196764	195416	1353	1349	93.40	1100830	283428	0.12	0.48	redundans_scaffold00013	586
853320	874112	224990	245608	20793	20619	98.74	1100830	395080	1.89	5.22	redundans_scaffold00013	14
853320	874112	112713	133674	20793	20962	98.13	1100830	705048	1.89	2.97	redundans_scaffold00013	716
877239	881447	190111	185934	4209	4178	87.68	1100830	283428	0.38	1.47	redundans_scaffold00013	586
879966	881276	7140	8465	1311	1326	88.82	1100830	153886	0.12	0.86	redundans_scaffold00013	608
882068	884792	185940	183195	2725	2746	88.19	1100830	283428	0.25	0.97	redundans_scaffold00013	586
885493	887919	183197	180834	2427	2364	90.38	1100830	283428	0.22	0.83	redundans_scaffold00013	586
890022	891217	178310	177124	1196	1187	85.04	1100830	283428	0.11	0.42	redundans_scaffold00013	586
892956	895981	175542	172603	3026	2940	90.27	1100830	283428	0.27	1.04	redundans_scaffold00013	586
895972	899139	171458	168370	3168	3089	88.09	1100830	283428	0.29	1.09	redundans_scaffold00013	586
901737	908176	166105	159835	6440	6271	95.56	1100830	283428	0.59	2.21	redundans_scaffold00013	586
908940	918950	159834	149983	10011	9852	97.75	1100830	283428	0.91	3.48	redundans_scaffold00013	586
919555	927025	149990	142525	7471	7466	99.57	1100830	283428	0.68	2.63	redundans_scaffold00013	586
927026	946069	1431	20432	19044	19002	99.20	1100830	948948	1.73	2.00	redundans_scaffold00013	138
927026	945452	168102	186387	18427	18286	97.98	1100830	271829	1.67	6.73	redundans_scaffold00013	1516
946109	957410	142528	131250	11302	11279	98.72	1100830	283428	1.03	3.98	redundans_scaffold00013	586
952504	953773	62354	63593	1270	1240	86.43	1100830	153886	0.12	0.81	redundans_scaffold00013	608
956976	958240	66115	67380	1265	1266	89.10	1100830	153886	0.11	0.82	redundans_scaffold00013	608
957846	968903	131237	120362	11058	10876	96.20	1100830	283428	1.00	3.84	redundans_scaffold00013	586
985997	987647	114970	116592	1651	1623	95.10	1100830	283428	0.15	0.57	redundans_scaffold00013	586
986533	987661	114943	113832	1129	1112	94.68	1100830	283428	0.10	0.39	redundans_scaffold00013	586
987654	990606	112797	109960	2953	2838	94.64	1100830	283428	0.27	1.00	redundans_scaffold00013	586
987654	990463	117617	120362	2810	2746	95.28	1100830	283428	0.26	0.97	redundans_scaffold00013	586
991257	995593	109967	105693	4337	4275	96.50	1100830	283428	0.39	1.51	redundans_scaffold00013	586
998102	1003066	106190	101202	4965	4989	93.26	1100830	283428	0.45	1.76	redundans_scaffold00013	586
998361	1000379	85608	87639	2019	2032	93.32	1100830	153886	0.18	1.32	redundans_scaffold00013	608
1006149	1008983	97924	95073	2835	2852	94.15	1100830	283428	0.26	1.01	redundans_scaffold00013	586
1009747	1013031	94242	91045	3285	3198	89.47	1100830	283428	0.30	1.13	redundans_scaffold00013	586
1016739	1021054	73135	68784	4316	4352	91.75	1100830	283428	0.39	1.54	redundans_scaffold00013	586
1022664	1025104	68662	66332	2441	2331	88.40	1100830	283428	0.22	0.82	redundans_scaffold00013	586
1022678	1023974	108804	110089	1297	1286	87.07	1100830	153886	0.12	0.84	redundans_scaffold00013	608
1025375	1027942	66144	63566	2568	2579	95.02	1100830	283428	0.23	0.91	redundans_scaffold00013	586
1030375	1032709	58982	56660	2335	2323	97.78	1100830	283428	0.21	0.82	redundans_scaffold00013	586
1033667	1034990	55795	54467	1324	1329	94.76	1100830	283428	0.12	0.47	redundans_scaffold00013	586
1036468	1039003	50366	47834	2536	2533	91.81	1100830	283428	0.23	0.89	redundans_scaffold00013	586
1039846	1042563	46521	43780	2718	2742	94.12	1100830	283428	0.25	0.97	redundans_scaffold00013	586
1041961	1043100	121803	122953	1140	1151	89.43	1100830	153886	0.10	0.75	redundans_scaffold00013	608
1045670	1057385	25366	13528	11716	11839	92.12	1100830	48376	1.06	24.47	redundans_scaffold00013	1450
1052343	1053596	58290	57040	1254	1251	91.16	1100830	564664	0.11	0.22	redundans_scaffold00013	698
1052955	1054508	963185	961649	1554	1537	91.01	1100830	1047152	0.14	0.15	redundans_scaffold00013	1086
1055801	1056893	149788	150905	1093	1118	92.94	1100830	372521	0.10	0.30	redundans_scaffold00013	1164
1058247	1060053	124829	126647	1807	1819	90.56	1100830	153886	0.16	1.18	redundans_scaffold00013	608
1059013	1060846	39015	37204	1834	1812	93.40	1100830	283428	0.17	0.64	redundans_scaffold00013	586
1062626	1063862	128748	129880	1237	1133	83.04	1100830	153886	0.11	0.74	redundans_scaffold00013	608
1064393	1066759	55715	53345	2367	2371	95.67	1100830	63538	0.22	3.73	redundans_scaffold00013	1532
1064393	1067457	57624	54552	3065	3073	95.81	1100830	63538	0.28	4.84	redundans_scaffold00013	1532
1064393	1067996	923359	919753	3604	3607	97.07	1100830	1110641	0.33	0.32	redundans_scaffold00013	664
1064393	1065405	924052	923037	1013	1016	96.86	1100830	1110641	0.09	0.09	redundans_scaffold00013	664
1064393	1066100	926652	924942	1708	1711	96.74	1100830	1110641	0.16	0.15	redundans_scaffold00013	664
1064393	1065753	928732	927368	1361	1365	96.43	1100830	1110641	0.12	0.12	redundans_scaffold00013	664
1064402	1066017	1126256	1124631	1616	1626	90.48	1100830	1263523	0.15	0.13	redundans_scaffold00013	0
1066020	1067923	928662	926758	1904	1905	97.44	1100830	1110641	0.17	0.17	redundans_scaffold00013	664
1066020	1067923	930564	928665	1904	1900	97.49	1100830	1110641	0.17	0.17	redundans_scaffold00013	664
1070542	1082147	11657	1	11606	11657	98.09	1100830	283428	1.05	4.11	redundans_scaffold00013	586
1071082	1076889	945597	939818	5808	5780	95.98	1100830	1110641	0.53	0.52	redundans_scaffold00013	664
1076465	1080391	145473	149422	3927	3950	86.32	1100830	361087	0.36	1.09	redundans_scaffold00013	1326
1076638	1079186	142607	145184	2549	2578	86.54	1100830	361087	0.23	0.71	redundans_scaffold00013	1326
1077520	1085007	37174	29768	7488	7407	96.35	1100830	283428	0.68	2.61	redundans_scaffold00013	586
1079076	1089136	1134778	1124652	10061	10127	90.26	1100830	1263523	0.91	0.80	redundans_scaffold00013	0
1079132	1089131	1124628	1114560	10000	10069	89.14	1100830	1263523	0.91	0.80	redundans_scaffold00013	0
1081497	1087825	947422	941136	6329	6287	95.68	1100830	1110641	0.57	0.57	redundans_scaffold00013	664
1081684	1096321	19249	4683	14638	14567	97.60	1100830	283428	1.33	5.14	redundans_scaffold00013	586
1082450	1091397	938413	929528	8948	8886	96.07	1100830	1110641	0.81	0.80	redundans_scaffold00013	664
1085181	1090406	29766	24579	5226	5188	97.20	1100830	283428	0.47	1.83	redundans_scaffold00013	586
1089244	1095718	63538	57037	6475	6502	95.14	1100830	63538	0.59	10.23	redundans_scaffold00013	1532
1090442	1100830	36177	25916	10389	10262	96.66	1100830	283428	0.94	3.62	redundans_scaffold00013	586
1090582	1100830	24926	14856	10249	10071	96.39	1100830	283428	0.93	3.55	redundans_scaffold00013	586
1092436	1096587	940673	936555	4152	4119	95.87	1100830	1110641	0.38	0.37	redundans_scaffold00013	664
1	213890	1	213890	213890	213890	100.00	1345114	213890	15.90	100.00	redundans_scaffold00014	426
78650	80068	63438	62128	1419	1311	80.90	1345114	188007	0.11	0.70	redundans_scaffold00014	1612
87987	89126	109980	111102	1140	1123	92.02	1345114	188007	0.08	0.60	redundans_scaffold00014	1612
92914	94503	50062	48491	1590	1572	83.54	1345114	188007	0.12	0.84	redundans_scaffold00014	1612
107369	110618	458165	454923	3250	3243	91.31	1345114	474369	0.24	0.68	redundans_scaffold00014	262
181991	185319	5519	8715	3329	3197	86.30	1345114	63991	0.25	5.00	redundans_scaffold00014	748
197789	204514	377757	384551	6726	6795	97.04	1345114	392215	0.50	1.73	redundans_scaffold00014	606
204911	208927	384784	388782	4017	3999	88.69	1345114	392215	0.30	1.02	redundans_scaffold00014	606
206502	208092	35016	36545	1591	1530	85.69	1345114	63991	0.12	2.39	redundans_scaffold00014	748
210962	213005	389173	391255	2044	2083	91.77	1345114	392215	0.15	0.53	redundans_scaffold00014	606
211022	213890	40457	43350	2869	2894	91.88	1345114	63991	0.21	4.52	redundans_scaffold00014	748
273092	1345114	1	1072023	1072023	1072023	100.00	1345114	1072023	79.70	100.00	redundans_scaffold00014	36
273092	274816	89131	87366	1725	1766	88.98	1345114	600914	0.13	0.29	redundans_scaffold00014	78
276069	277635	87065	85597	1567	1469	83.36	1345114	600914	0.12	0.24	redundans_scaffold00014	78
277928	279989	85461	83370	2062	2092	89.33	1345114	600914	0.15	0.35	redundans_scaffold00014	78
285178	291578	86067	92477	6401	6411	94.46	1345114	110977	0.48	5.78	redundans_scaffold00014	1366
285178	291578	14670	8239	6401	6432	94.70	1345114	41027	0.48	15.68	redundans_scaffold00014	1500
287594	291578	93113	97066	3985	3954	95.04	1345114	110977	0.30	3.56	redundans_scaffold00014	1366
287761	291578	6916	3128	3818	3789	95.21	1345114	41027	0.28	9.24	redundans_scaffold00014	1500
298050	299480	80787	79425	1431	1363	83.61	1345114	600914	0.11	0.23	redundans_scaffold00014	78
304687	306007	73955	72624	1321	1332	87.00	1345114	600914	0.10	0.22	redundans_scaffold00014	78
308253	309783	70502	68870	1531	1633	85.20	1345114	600914	0.11	0.27	redundans_scaffold00014	78
312141	316049	5410	1498	3909	3913	90.46	1345114	17955	0.29	21.79	redundans_scaffold00014	1740
314179	315411	100780	102006	1233	1227	93.60	1345114	116939	0.09	1.05	redundans_scaffold00014	1680
330362	332247	64827	66712	1886	1886	88.44	1345114	600914	0.14	0.31	redundans_scaffold00014	78
363378	364613	22477	21231	1236	1247	91.89	1345114	600914	0.09	0.21	redundans_scaffold00014	78
378352	379564	30540	29311	1213	1230	89.40	1345114	35891	0.09	3.43	redundans_scaffold00014	1098
378357	379564	186185	187380	1208	1196	97.94	1345114	200916	0.09	0.60	redundans_scaffold00014	1172
